time,type,amount,sender,balance_before,balance_after,receiver,isFraud
891,TRADE,14306,492611,32665,18359,625587,0
891,TRADE,17368,1161539,44472,27104,713184,0
891,TRADE,6412,586003,14641,8229,1120959,0
891,TRADE,24223,921736,43633,19410,309686,0
891,TRADE,2969,337319,32564,29595,746335,0
891,TRADE,813,680172,5455,4642,68935,0
891,REDEEM,8935,205155,34309,25374,0,0
891,ISSUE,7805,0,66346,74151,110160,0
891,TRADE,200,576773,6353,6153,115869,0
891,TRADE,200,136402,99058,98858,205155,0
891,TRADE,200,326708,29175,28975,374988,0
891,TRADE,200,950315,832,632,1078536,0
891,TRADE,8324,915852,31028,22704,689551,0
891,TRADE,10653,786675,32879,22226,966921,0
891,TRADE,8186,31795,16097,7911,792888,0
891,TRADE,4132,694769,82443,78311,54536,0
891,TRADE,200,347175,5138,4938,10804,0
891,TRADE,200,355253,18949,18749,407736,0
891,REDEEM,200,998116,14733,14533,0,0
891,TRADE,6848,337658,62072,55224,625587,0
891,TRADE,9739,115869,36435,26696,1078536,0
891,TRADE,11325,875121,23872,12547,921736,0
891,TRADE,10144,68935,74404,64260,326708,0
891,TRADE,2481,494330,13120,10639,625587,0
891,TRADE,200,197386,37032,36832,54536,0
891,TRADE,200,713184,62652,62452,1156990,0
891,TRADE,4968,364533,28424,23456,2658,0
891,TRADE,9806,1078536,41013,31207,698419,0
891,TRADE,200,861349,7065,6865,648460,0
891,REDEEM,7599,953701,16972,9373,0,0
891,TRADE,200,468524,17243,17043,726207,0
891,REDEEM,15218,704250,98522,83304,0,0
891,TRADE,200,10804,34642,34442,1154574,0
891,TRADE,9093,966921,39246,30153,355253,0
891,TRADE,200,792888,25115,24915,2658,0
891,TRADE,9742,788139,55767,46025,713184,0
891,TRADE,4007,477122,114249,110242,205155,0
891,TRADE,200,217966,4928,4728,694769,0
891,TRADE,7951,689551,9610,1659,477122,0
891,TRADE,7617,846592,19881,12264,1161807,0
891,TRADE,200,828493,2531,2331,280481,0
891,ISSUE,22580,0,235,22815,579604,0
891,TRADE,4129,262919,45341,41212,367681,0
891,TRADE,5197,746335,61969,56772,31795,0
891,TRADE,200,42759,30681,30481,670580,0
891,TRADE,16673,329836,52167,35494,28672,0
891,TRADE,200,159610,67439,67239,950315,0
892,TRADE,8958,31795,13108,4150,371304,0
892,ISSUE,4231,0,4642,8873,680172,0
892,TRADE,200,54536,9370,9170,407736,0
892,TRADE,200,899253,5907,5707,799431,0
892,TRADE,10767,337319,29595,18828,115869,0
892,ISSUE,123381,0,28713,152094,825187,1
892,TRADE,115890,825187,152094,36204,825187,1
892,REDEEM,108795,825187,152094,43299,0,1
892,TRADE,11819,822605,17978,6159,136402,0
892,TRADE,200,998116,14533,14333,170188,0
892,TRADE,200,1154574,104631,104431,670580,0
892,TRADE,200,1161539,27104,26904,196302,0
892,TRADE,842,24578,30313,29471,1078536,0
892,TRADE,13889,792888,24915,11026,704250,0
892,TRADE,9780,579604,22815,13035,1147902,0
892,TRADE,20723,110160,74151,53428,329836,0
892,TRADE,200,367681,77110,76910,407736,0
892,REDEEM,200,510675,491,291,0,0
892,TRADE,7685,68935,64260,56575,371304,0
892,TRADE,11620,786675,22226,10606,316305,0
892,TRADE,200,670580,3382,3182,670580,0
892,TRADE,8291,326708,39119,30828,10804,0
892,TRADE,200,42759,30481,30281,280481,0
892,REDEEM,10851,713184,72194,61343,0,0
892,TRADE,200,197386,36832,36632,1107330,0
892,TRADE,8833,494330,10639,1806,107694,0
892,TRADE,19267,746335,56772,37505,366968,0
892,TRADE,4876,337658,55224,50348,786675,0
892,TRADE,5412,405547,41031,35619,726207,0
892,TRADE,11554,364533,23456,11902,746335,0
892,TRADE,200,28672,34066,33866,694769,0
892,TRADE,17473,672412,19265,1792,1161539,0
892,TRADE,5611,1107330,59587,53976,576773,0
892,TRADE,200,260109,23847,23647,197386,0
892,ISSUE,74697,0,70615,145312,726207,1
892,TRADE,126488,726207,145312,18824,648460,1
892,REDEEM,18763,726207,18824,61,0,1
892,TRADE,200,316305,16923,16723,713184,0
892,TRADE,925,953701,9373,8448,726207,0
892,TRADE,200,10804,42733,42533,49436,0
892,TRADE,7705,374355,17263,9558,873345,0
892,TRADE,9664,1156990,28221,18557,1156990,0
892,TRADE,200,468524,17043,16843,680172,0
892,TRADE,4038,1007410,39260,35222,28672,0
892,TRADE,200,332633,2896,2696,961119,0
892,TRADE,1194,188834,32837,31643,412285,0
892,TRADE,1518,374988,16603,15085,746335,0
892,TRADE,18564,704250,97193,78629,873345,0
892,TRADE,16048,698419,66359,50311,527692,0
892,TRADE,7122,984337,12878,5756,704250,0
892,TRADE,9902,787684,13818,3916,670580,0
892,ISSUE,147685,0,144718,292403,648460,1
892,TRADE,215394,648460,292403,77009,726207,1
892,REDEEM,67693,648460,77009,9316,0,1
892,TRADE,200,689551,1659,1459,492611,0
892,TRADE,200,1078536,32049,31849,786675,0
892,TRADE,912,217966,4728,3816,1007410,0
892,TRADE,7056,492611,18559,11503,68935,0
892,TRADE,5999,107694,117999,112000,2658,0
892,TRADE,1564,576773,11764,10200,950315,0
892,TRADE,200,625587,69026,68826,953701,0
892,TRADE,200,788139,46025,45825,371304,0
892,TRADE,2113,309686,59518,57405,28672,0
892,TRADE,20322,1161807,110498,90176,648460,0
892,TRADE,4321,1147902,22707,18386,337658,0
892,ISSUE,200,0,22116,22316,37837,0
892,TRADE,18369,961119,49531,31162,873345,0
892,ISSUE,8154,0,28194,36348,366968,0
892,TRADE,200,49436,94858,94658,407736,0
892,TRADE,18925,262919,41212,22287,196302,0
892,TRADE,8227,1120959,86983,78756,966921,0
892,TRADE,8785,694769,78711,69926,42759,0
892,TRADE,13969,921736,30735,16766,648460,0
892,TRADE,6699,159610,67239,60540,24578,0
892,TRADE,6099,355253,27842,21743,110160,0
893,TRADE,200,732474,12965,12765,24578,0
893,TRADE,200,799431,7222,7022,217966,0
893,TRADE,200,367681,76910,76710,846592,0
893,TRADE,200,136402,110677,110477,732474,0
893,TRADE,200,680172,9073,8873,822605,0
893,TRADE,200,875121,12547,12347,961119,0
893,TRADE,12451,10804,42533,30082,170188,0
893,TRADE,10492,1007410,36134,25642,694769,0
893,TRADE,8055,921736,16766,8711,950315,0
893,TRADE,200,494330,1806,1606,371304,0
893,TRADE,8866,68935,63631,54765,648460,0
893,TRADE,13085,998116,14333,1248,364533,0
893,TRADE,200,873345,99296,99096,786675,0
893,TRADE,200,110160,59527,59327,494330,0
893,TRADE,2418,405547,35619,33201,107694,0
893,REDEEM,1332,527692,25097,23765,0,0
893,TRADE,12792,670580,13284,492,337658,0
893,TRADE,200,374355,9558,9358,527692,0
893,TRADE,18589,337658,67461,48872,670580,0
893,REDEEM,200,260109,23647,23447,0,0
893,TRADE,14860,205155,29581,14721,670580,0
893,TRADE,200,170188,13218,13018,68935,0
893,TRADE,200,42759,39066,38866,899253,0
893,TRADE,200,468524,16843,16643,1156990,0
893,REDEEM,2290,792888,11026,8736,0,0
893,TRADE,200,579604,13035,12835,412285,0
893,TRADE,3360,412285,11043,7683,527692,0
893,TRADE,22845,698419,50311,27466,873345,0
893,TRADE,11298,625587,68826,57528,345135,0
893,TRADE,200,746335,50577,50377,612220,0
893,TRADE,25860,196302,49998,24138,136402,0
893,TRADE,433,366968,36348,35915,420222,0
893,TRADE,23272,1161807,90176,66904,28672,0
893,TRADE,12225,316305,16723,4498,527692,0
893,TRADE,12672,612220,93756,81084,672412,0
893,TRADE,200,786675,15882,15682,672412,0
893,TRADE,9635,1078536,31849,22214,367681,0
893,TRADE,200,1156990,28421,28221,732474,0
893,TRADE,1201,694769,80418,79217,670580,0
893,TRADE,200,217966,4016,3816,159610,0
893,TRADE,2190,787684,3916,1726,648460,0
893,TRADE,23532,961119,31362,7830,31795,0
893,TRADE,4856,345135,16906,12050,492611,0
893,TRADE,3931,37837,22316,18385,788139,0
893,TRADE,3894,107694,114418,110524,492611,0
893,TRADE,200,586003,8229,8029,828493,0
893,TRADE,200,31795,27682,27482,280481,0
893,TRADE,200,477122,118193,117993,345135,0
893,TRADE,200,262919,22287,22087,197386,0
893,TRADE,200,946726,73846,73646,347175,0
893,TRADE,200,371304,44389,44189,713184,0
893,TRADE,4868,1064559,5915,1047,492611,0
893,TRADE,5489,1120959,78756,73267,799431,0
893,TRADE,200,347175,5138,4938,31795,0
893,TRADE,5312,159610,60740,55428,1064559,0
893,TRADE,200,899253,5907,5707,792888,0
893,ISSUE,200,0,12464,12664,846592,0
893,TRADE,8840,24578,36370,27530,54536,0
893,TRADE,200,492611,25121,24921,670580,0
893,TRADE,6408,115869,37463,31055,680172,0
893,TRADE,200,355253,21743,21543,136402,0
893,TRADE,200,915852,22704,22504,612220,0
893,TRADE,8618,1161539,44377,35759,576773,0
893,TRADE,6815,1107330,53976,47161,846592,0
893,TRADE,17661,1154574,104431,86770,915852,0
893,TRADE,200,28672,63289,63089,366968,0
893,TRADE,2427,828493,2531,104,713184,0
893,ISSUE,200,0,10451,10651,950315,0
894,REDEEM,16398,670580,35342,18944,0,0
894,TRADE,1513,2658,51788,50275,1161807,0
894,TRADE,9183,579604,12835,3652,1161807,0
894,TRADE,200,260109,23447,23247,205155,0
894,TRADE,8781,337658,48872,40091,367681,0
894,TRADE,2030,672412,14664,12634,10804,0
894,TRADE,200,1154574,86770,86570,297133,0
894,TRADE,18183,1156990,28221,10038,196302,0
894,TRADE,5849,612220,81284,75435,915852,0
894,TRADE,200,1161807,77600,77400,861349,0
894,TRADE,508,586003,8029,7521,28672,0
894,TRADE,440,366968,36115,35675,337658,0
894,TRADE,19799,492611,24921,5122,188834,0
894,TRADE,200,966921,38380,38180,115869,0
894,TRADE,3866,326708,30828,26962,407736,0
894,TRADE,200,316305,4498,4298,24578,0
894,TRADE,200,527692,39550,39350,875121,0
894,ISSUE,200,0,47161,47361,1107330,0
894,TRADE,200,217966,3816,3616,672412,0
894,TRADE,11837,10804,32112,20275,799431,0
894,TRADE,13805,371304,44189,30384,825187,0
894,TRADE,5963,788139,49756,43793,477122,0
894,ISSUE,5599,0,27682,33281,31795,0
894,TRADE,7305,477122,123956,116651,576773,0
894,TRADE,20078,625587,57528,37450,612220,0
894,ISSUE,7445,0,6359,13804,822605,0
894,ISSUE,20313,0,5707,26020,899253,0
894,TRADE,200,42759,38866,38666,68935,0
894,TRADE,6204,309686,57405,51201,477122,0
894,TRADE,7252,846592,19479,12227,732474,0
894,TRADE,200,407736,5725,5525,297133,0
894,ISSUE,9518,0,12250,21768,345135,0
894,ISSUE,21569,0,18385,39954,37837,0
894,REDEEM,8401,1007410,25642,17241,0,0
894,TRADE,13896,262919,22087,8191,787684,0
894,TRADE,200,915852,46014,45814,713184,0
894,TRADE,2471,950315,10651,8180,672412,0
894,TRADE,200,799431,24348,24148,998116,0
894,TRADE,24193,115869,31255,7062,492611,0
894,TRADE,14910,576773,26123,11213,492611,0
894,TRADE,19031,367681,95126,76095,205155,0
894,TRADE,4680,946726,73646,68966,332633,0
894,TRADE,12094,329836,56217,44123,786675,0
894,TRADE,10151,337319,18828,8677,188834,0
894,TRADE,200,136402,136537,136337,68935,0
894,TRADE,200,713184,64370,64170,405547,0
894,REDEEM,22348,159610,55428,33080,0,0
894,TRADE,200,205155,33952,33752,217966,0
894,ISSUE,4621,0,8936,13557,792888,0
894,TRADE,5329,28672,63597,58268,746335,0
894,TRADE,200,347175,4938,4738,586003,0
894,TRADE,10195,197386,37032,26837,1107330,0
894,TRADE,200,861349,7065,6865,374988,0
894,TRADE,2254,110160,59327,57073,704250,0
895,TRADE,200,405547,33401,33201,205155,0
895,TRADE,200,110160,57073,56873,998116,0
895,TRADE,11559,704250,88005,76446,42759,0
895,TRADE,18506,946726,68966,50460,527692,0
895,TRADE,200,260109,23247,23047,54536,0
895,TRADE,8636,670580,18944,10308,329836,0
895,TRADE,200,612220,95513,95313,873345,0
895,TRADE,903,861349,6865,5962,1064559,0
895,TRADE,6633,698419,27466,20833,672412,0
895,TRADE,200,420222,665,465,297133,0
895,ISSUE,12005,0,136337,148342,136402,0
895,TRADE,200,316305,4298,4098,347175,0
895,TRADE,200,28672,58268,58068,217966,0
895,TRADE,200,31795,33281,33081,205155,0
895,TRADE,10331,188834,61593,51262,625587,0
895,TRADE,200,625587,47781,47581,788139,0
895,TRADE,5749,1107330,57556,51807,787684,0
895,TRADE,13462,371304,30384,16922,217966,0
895,TRADE,200,998116,1648,1448,345135,0
895,TRADE,4661,746335,55706,51045,24578,0
895,TRADE,14404,345135,21968,7564,786675,0
895,TRADE,200,1161807,77400,77200,648460,0
895,TRADE,6645,337658,40531,33886,159610,0
895,TRADE,7386,355253,21543,14157,217966,0
895,TRADE,200,217966,24864,24664,366968,0
895,ISSUE,200,0,22214,22414,1078536,0
895,ISSUE,21821,0,94658,116479,49436,0
895,TRADE,200,1156990,10038,9838,364533,0
895,TRADE,200,492611,44225,44025,950315,0
895,REDEEM,5671,966921,38180,32509,0,0
895,TRADE,2986,262919,8191,5205,316305,0
895,TRADE,200,984337,5756,5556,24578,0
895,TRADE,6945,374988,15285,8340,420222,0
895,TRADE,9527,799431,24148,14621,527692,0
895,TRADE,7113,846592,12227,5114,329836,0
895,TRADE,11127,527692,67383,56256,326708,0
895,REDEEM,200,1064559,7262,7062,0,0
895,TRADE,19778,197386,26837,7059,1161539,0
895,TRADE,6215,37837,39954,33739,1078536,0
895,TRADE,9633,786675,42180,32547,371304,0
895,TRADE,5361,787684,21371,16010,787684,0
895,TRADE,19991,915852,45814,25823,950315,0
895,TRADE,6857,694769,79217,72360,1007410,0
895,TRADE,3880,364533,25187,21307,159610,0
895,TRADE,200,196302,42321,42121,28672,0
895,ISSUE,6504,0,43993,50497,788139,0
895,TRADE,200,1147902,18386,18186,316305,0
895,TRADE,19012,42759,50225,31213,367681,0
895,ISSUE,172430,0,57104,229534,825187,1
895,TRADE,207441,825187,229534,22093,726207,1
895,REDEEM,21060,825187,22093,1033,0,1
895,TRADE,200,107694,110524,110324,921736,0
895,TRADE,2485,961119,7830,5345,326708,0
895,TRADE,5479,205155,34152,28673,412285,0
895,TRADE,12886,24578,32591,19705,494330,0
895,TRADE,14202,367681,95107,80905,612220,0
895,TRADE,200,329836,59872,59672,861349,0
895,TRADE,13241,309686,51201,37960,420222,0
895,REDEEM,6575,468524,16643,10068,0,0
895,TRADE,23402,159610,43605,20203,1107330,0
895,TRADE,11189,732474,20417,9228,961119,0
895,TRADE,18578,873345,122141,103563,579604,0
895,ISSUE,26535,0,423821,450356,726207,1
895,TRADE,354263,726207,450356,96093,726207,1
895,REDEEM,415633,726207,450356,34723,0,1
895,TRADE,12584,170188,13018,434,374988,0
896,TRADE,7511,309686,37960,30449,1120959,0
896,TRADE,200,732474,9228,9028,28672,0
896,TRADE,3511,366968,35875,32364,31795,0
896,REDEEM,7067,746335,51045,43978,0,0
896,TRADE,200,921736,8911,8711,946726,0
896,TRADE,13010,698419,20833,7823,345135,0
896,REDEEM,8064,612220,109515,101451,0,0
896,TRADE,21769,1007410,24098,2329,371304,0
896,TRADE,200,115869,7062,6862,1007410,0
896,REDEEM,15445,420222,20651,5206,0,0
896,TRADE,10769,680172,15281,4512,468524,0
896,REDEEM,200,37837,33739,33539,0,0
896,ISSUE,1605,0,50660,52265,946726,0
896,TRADE,200,492611,44025,43825,1007410,0
896,TRADE,3594,477122,122855,119261,672412,0
896,TRADE,200,1154574,86570,86370,713184,0
896,TRADE,200,326708,40574,40374,477122,0
896,TRADE,2959,861349,6162,3203,170188,0
896,ISSUE,200,0,148342,148542,136402,0
896,TRADE,200,875121,12547,12347,28672,0
896,TRADE,17026,196302,42121,25095,828493,0
896,TRADE,8991,494330,14692,5701,280481,0
896,TRADE,2091,405547,33201,31110,1064559,0
896,TRADE,7177,625587,47581,40404,579604,0
896,TRADE,18752,966921,32509,13757,332633,0
896,TRADE,15482,364533,21307,5825,309686,0
896,TRADE,16188,371304,48324,32136,492611,0
896,TRADE,4248,31795,36592,32344,196302,0
896,TRADE,7247,316305,7284,37,477122,0
896,TRADE,19692,1078536,28629,8937,648460,0
896,ISSUE,22263,0,29407,51670,579604,0
896,TRADE,200,188834,51262,51062,786675,0
896,ISSUE,200,0,25823,26023,915852,0
896,TRADE,916,332633,26128,25212,510675,0
896,TRADE,28377,1161807,77200,48823,873345,0
896,TRADE,7923,694769,72360,64437,510675,0
896,TRADE,200,28672,58668,58468,694769,0
896,TRADE,2605,799431,14621,12016,998116,0
896,TRADE,200,54536,18210,18010,1120959,0
896,TRADE,5864,1147902,18186,12322,280481,0
896,TRADE,200,68935,55365,55165,49436,0
896,TRADE,200,828493,17130,16930,1120959,0
896,TRADE,200,786675,32747,32547,405547,0
896,REDEEM,1042,1156990,9838,8796,0,0
896,TRADE,200,822605,13804,13604,1007410,0
896,TRADE,200,374988,20924,20724,527692,0
896,TRADE,11730,217966,24664,12934,612220,0
896,TRADE,200,792888,13557,13357,407736,0
896,TRADE,10041,950315,28371,18330,713184,0
896,TRADE,3533,107694,110324,106791,107694,0
896,TRADE,200,961119,16534,16334,10804,0
896,TRADE,200,412285,13162,12962,1161807,0
896,TRADE,4121,205155,28673,24552,670580,0
896,TRADE,200,170188,3393,3193,746335,0
896,TRADE,200,846592,5114,4914,217966,0
896,ISSUE,5843,0,19705,25548,24578,0
896,TRADE,9645,42759,31213,21568,672412,0
896,TRADE,17684,1120959,81178,63494,347175,0
896,TRADE,11329,1161539,55537,44208,326708,0
896,ISSUE,200,0,50275,50475,2658,0
896,TRADE,19751,260109,23047,3296,726207,0
896,TRADE,11481,873345,131940,120459,1156990,0
896,TRADE,200,704250,76446,76246,726207,0
896,TRADE,7317,527692,56456,49139,788139,0
896,TRADE,1933,468524,20837,18904,196302,0
897,TRADE,6835,309686,45931,39096,680172,0
897,TRADE,8554,1161539,44208,35654,787684,0
897,TRADE,200,846592,4914,4714,788139,0
897,TRADE,31361,366968,32364,1003,875121,0
897,TRADE,200,24578,25548,25348,347175,0
897,TRADE,5356,612220,113181,107825,374355,0
897,ISSUE,4186,0,35177,39363,672412,0
897,TRADE,1230,42759,21568,20338,54536,0
897,TRADE,2423,196302,31276,28853,316305,0
897,TRADE,17927,326708,51703,33776,1078536,0
897,TRADE,11048,49436,116679,105631,670580,0
897,TRADE,9520,670580,25477,15957,726207,0
897,REDEEM,9689,217966,13134,3445,0,0
897,TRADE,986,873345,120459,119473,984337,0
897,REDEEM,1370,698419,7823,6453,0,0
897,TRADE,11511,280481,16168,4657,704250,0
897,TRADE,39138,875121,43708,4570,732474,0
897,ISSUE,5450,0,75209,80659,1107330,0
897,TRADE,16444,477122,126708,110264,374355,0
897,TRADE,2348,37837,33539,31191,726207,0
897,TRADE,200,407736,5725,5525,1064559,0
897,TRADE,2324,31795,32344,30020,825187,0
897,ISSUE,200,0,55165,55365,68935,0
897,TRADE,10629,492611,60013,49384,332633,0
897,TRADE,5323,374355,31158,25835,262919,0
897,TRADE,200,998116,4053,3853,950315,0
897,TRADE,200,950315,18530,18330,799431,0
897,TRADE,14803,1156990,20277,5474,694769,0
897,TRADE,4674,420222,5206,532,787684,0
897,TRADE,16800,345135,20574,3774,510675,0
897,TRADE,200,371304,32136,31936,366968,0
897,TRADE,7342,405547,31310,23968,792888,0
897,TRADE,200,136402,148542,148342,262919,0
897,TRADE,200,197386,7059,6859,345135,0
897,TRADE,200,915852,26023,25823,188834,0
897,TRADE,8788,1161807,49023,40235,332633,0
897,TRADE,1044,786675,32547,31503,961119,0
897,TRADE,16314,107694,110324,94010,371304,0
897,REDEEM,23172,579604,51670,28498,0,0
897,TRADE,7527,527692,49139,41612,188834,0
897,TRADE,2506,355253,14157,11651,1064559,0
897,TRADE,1545,625587,40404,38859,412285,0
897,TRADE,770,984337,6542,5772,873345,0
897,ISSUE,8207,0,58789,66996,188834,0
897,REDEEM,200,364533,5825,5625,0,0
897,TRADE,4816,694769,79440,74624,366968,0
897,TRADE,2161,10804,20475,18314,698419,0
897,TRADE,7826,262919,10728,2902,787684,0
897,TRADE,13258,746335,44178,30920,24578,0
897,TRADE,10836,792888,20699,9863,825187,0
897,TRADE,200,159610,20203,20003,374988,0
897,TRADE,200,115869,6862,6662,694769,0
897,TRADE,200,205155,24552,24352,950315,0
897,TRADE,3178,2658,50475,47297,828493,0
897,TRADE,200,1147902,12322,12122,698419,0
897,TRADE,8757,713184,74411,65654,1007410,0
897,TRADE,200,28672,58468,58268,316305,0
897,ISSUE,200,0,18904,19104,468524,0
897,TRADE,16666,510675,25930,9264,998116,0
897,TRADE,3567,946726,52265,48698,915852,0
897,TRADE,20865,347175,22822,1957,337319,0
897,TRADE,10986,1120959,63494,52508,899253,0
897,REDEEM,200,260109,3296,3096,0,0
897,TRADE,1983,367681,80905,78922,873345,0
897,ISSUE,16307,0,11213,27520,576773,0
897,TRADE,13258,961119,17378,4120,576773,0
897,TRADE,6773,788139,58014,51241,527692,0
897,REDEEM,7526,332633,44629,37103,0,0
897,TRADE,200,899253,37006,36806,953701,0
898,TRADE,200,468524,19104,18904,405547,0
898,ISSUE,14160,0,74824,88984,694769,0
898,ISSUE,100738,0,14193,114931,825187,1
898,TRADE,111554,825187,114931,3377,726207,1
898,REDEEM,2808,825187,3377,569,0,1
898,ISSUE,154900,0,178096,332996,726207,1
898,TRADE,313186,726207,332996,19810,726207,1
898,REDEEM,277680,726207,332996,55316,0,1
898,ISSUE,15354,0,38606,53960,24578,0
898,TRADE,7398,586003,7721,323,698419,0
898,TRADE,200,961119,4120,3920,792888,0
898,TRADE,5041,787684,42425,37384,1161807,0
898,TRADE,4522,510675,9264,4742,875121,0
898,TRADE,6996,576773,40778,33782,347175,0
898,TRADE,9264,527692,48385,39121,625587,0
898,TRADE,200,49436,105631,105431,107694,0
898,TRADE,10960,309686,39096,28136,420222,0
898,TRADE,200,788139,51241,51041,468524,0
898,REDEEM,7397,873345,122226,114829,0,0
898,TRADE,13495,1120959,52508,39013,136402,0
898,TRADE,200,672412,39363,39163,337319,0
898,TRADE,200,280481,4657,4457,2658,0
898,TRADE,8990,196302,28853,19863,1161807,0
898,TRADE,7849,477122,110264,102415,407736,0
898,TRADE,5273,704250,87757,82484,873345,0
898,TRADE,4847,68935,55365,50518,115869,0
898,TRADE,200,946726,48698,48498,946726,0
898,TRADE,1313,1007410,11686,10373,875121,0
898,TRADE,200,332633,37103,36903,579604,0
898,ISSUE,200,0,30020,30220,31795,0
898,TRADE,12989,998116,20519,7530,612220,0
898,ISSUE,71669,0,74555,146224,648460,1
898,TRADE,138296,648460,146224,7928,825187,1
898,REDEEM,6887,648460,7928,1041,0,1
898,REDEEM,200,492611,49384,49184,0,0
898,REDEEM,5698,337658,33886,28188,0,0
898,REDEEM,5533,42759,20338,14805,0,0
898,TRADE,20071,374355,25835,5764,468524,0
898,TRADE,10965,1064559,11859,894,527692,0
898,TRADE,11433,107694,94210,82777,966921,0
898,TRADE,200,1154574,86370,86170,787684,0
898,ISSUE,1289,0,13604,14893,822605,0
898,TRADE,3369,188834,66996,63627,367681,0
